Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Recency,Frequency,Monetary,RFM_Score,IsNewUser,EngagementScore,ComplainLowSat,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,Gender_Male
0,31.0,3,7.0,4.0,4,2,5,1,15.0,1.0,2.0,5.0,244.04000000000002,5.0,2.0,244.04000000000002,1.809,0,3.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,19.0,2,31.0,3.0,4,4,3,0,17.0,1.0,2.0,5.0,146.77,5.0,2.0,146.77,1.42,0,2.9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,27.0,3,9.0,3.0,5,4,4,0,13.0,1.0,7.0,13.0,200.25,13.0,7.0,200.25,3.615,0,3.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.0,1,22.0,3.0,4,3,9,0,15.0,1.0,2.0,1.0,173.34,1.0,2.0,173.34,1.593,1,2.9,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1,1.0,1,9.0,3.0,4,5,8,1,15.0,2.0,2.0,3.0,145.42,3.0,2.0,145.42,1.432,1,3.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,8.0,3,17.0,3.0,4,3,3,1,20.0,1.0,2.0,1.0,147.2,1.0,2.0,147.2,1.489,0,2.9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,2.0,3,17.0,4.0,4,4,3,0,23.0,2.0,2.0,1.0,135.52,1.0,2.0,135.52,1.442,1,3.6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,12.0,1,10.0,3.0,4,3,5,0,17.0,3.0,3.0,3.0,153.21,3.0,3.0,153.21,1.863,0,3.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,24.0,1,9.0,4.0,4,3,4,1,15.0,8.0,8.0,8.0,317.37,8.0,8.0,317.37,4.492,0,4.8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,11.0,1,10.0,3.0,4,4,5,0,16.0,2.0,2.0,2.0,166.07,2.0,2.0,166.07,1.531,0,3.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,14.0,3,33.0,4.0,4,5,3,0,15.0,6.0,8.0,6.0,208.96,6.0,8.0,208.96,4.064,0,4.4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,1.0,1,7.0,4.0,5,3,3,0,14.0,2.0,2.0,4.0,145.07,4.0,2.0,145.07,1.42,1,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,20.0,1,7.0,3.0,4,2,11,0,15.0,2.0,3.0,3.0,321.27,3.0,3.0,321.27,2.535,0,3.1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
0,28.0,3,9.0,3.0,5,3,8,0,12.0,7.0,2.0,1.0,231.86,1.0,2.0,231.86,1.827,0,4.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,30.0,1,16.0,4.0,4,3,4,0,20.0,1.0,2.0,4.0,154.42,4.0,2.0,154.42,1.458,0,3.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,10.0,1,19.0,3.0,5,2,2,0,12.0,6.0,8.0,3.0,213.58,3.0,8.0,213.58,4.104,0,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,29.0,1,9.0,3.0,5,5,9,0,15.0,4.0,7.0,3.0,292.56,3.0,7.0,292.56,4.02,0,3.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0,17.0,3,32.0,4.0,5,2,7,0,14.0,2.0,2.0,1.0,259.0,1.0,2.0,259.0,1.936,0,3.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,1.0,3,16.0,3.0,4,2,3,1,15.0,1.0,2.0,3.0,148.23,3.0,2.0,148.23,1.443,1,2.9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1.0,1,17.0,3.0,5,5,3,0,14.0,2.0,2.0,1.0,139.16,1.0,2.0,139.16,1.457,1,3.4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,20.0,1,15.0,4.0,5,5,10,1,24.0,2.0,2.0,8.0,171.15,8.0,2.0,171.15,1.507,0,3.9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,15.0,1,11.0,3.0,4,3,11,1,13.0,2.0,3.0,8.0,149.61,8.0,3.0,149.61,1.821,0,3.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1.0,1,31.0,4.0,5,5,3,0,13.0,1.0,2.0,3.0,212.22,3.0,2.0,212.22,1.699,1,3.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,1.0,1,7.0,3.0,5,5,3,0,17.0,1.0,2.0,4.0,164.55,4.0,2.0,164.55,1.498,1,3.2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,4.0,1,27.0,3.0,4,5,2,0,16.0,2.0,2.0,3.0,224.57,3.0,2.0,224.57,1.748,0,3.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,15.0,1,14.0,3.0,2,3,3,0,14.0,2.0,2.0,9.0,158.76,9.0,2.0,158.76,1.455,0,2.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,12.0,1,24.0,4.0,5,3,2,0,19.0,1.0,2.0,3.0,213.23,3.0,2.0,213.23,1.703,0,3.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14.0,1,27.0,4.0,4,2,6,0,21.0,5.0,12.0,3.0,228.22,3.0,12.0,228.22,5.763,0,4.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1.0,1,15.0,3.0,6,3,3,0,20.0,2.0,2.0,3.0,171.21,3.0,2.0,171.21,1.535,1,3.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,29.0,1,9.0,4.0,4,4,5,0,19.0,2.0,2.0,3.0,234.76,3.0,2.0,234.76,1.789,0,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,2.0,1,17.0,3.0,4,3,5,0,14.0,2.0,2.0,8.0,161.6,8.0,2.0,161.6,1.469,1,3.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,8.0,2,7.0,4.0,5,5,11,0,15.0,3.0,4.0,3.0,229.82,3.0,4.0,229.82,2.569,0,4.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,7.0,1,12.0,3.0,5,2,6,0,16.0,1.0,2.0,3.0,196.19,3.0,2.0,196.19,1.635,0,3.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,1.0,3,11.0,3.0,4,5,2,1,23.0,4.0,5.0,3.0,220.82,3.0,5.0,220.82,2.933,1,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,1.0,1,36.0,3.0,5,3,3,0,23.0,4.0,4.0,9.0,170.08,9.0,4.0,170.08,2.3,1,3.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,2.0,1,22.0,3.0,4,3,3,0,17.0,3.0,3.0,3.0,147.07,3.0,3.0,147.07,1.838,1,3.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,8.0,1,10.0,3.0,4,2,2,0,18.0,2.0,2.0,5.0,202.56,5.0,2.0,202.56,1.644,0,3.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,11.0,3,17.0,3.0,5,2,4,1,15.0,1.0,2.0,1.0,191.94,1.0,2.0,191.94,1.668,0,3.2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1.0,1,11.0,3.0,4,2,3,1,16.0,6.0,6.0,7.0,161.91,7.0,6.0,161.91,3.073,1,3.9,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1.0,1,28.0,3.0,4,3,3,0,21.0,2.0,2.0,1.0,148.77,1.0,2.0,148.77,1.495,1,3.1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1,1.0,1,32.0,3.0,5,4,6,1,21.0,1.0,3.0,3.0,148.13,3.0,3.0,148.13,1.843,1,3.2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,16.0,1,9.0,3.0,4,5,2,0,15.0,6.0,14.0,8.0,301.65,8.0,14.0,301.65,6.829,0,3.9,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1.0,1,5.0,3.0,5,4,3,0,16.0,1.0,2.0,1.0,150.96,1.0,2.0,150.96,1.504,1,3.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1,14.0,3,7.0,3.0,4,3,5,1,15.0,1.0,2.0,1.0,172.28,1.0,2.0,172.28,1.589,0,2.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0,7.0,3,14.0,2.0,4,4,2,0,18.0,2.0,2.0,3.0,168.02,3.0,2.0,168.02,1.522,0,2.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,8.0,1,10.0,3.0,5,2,5,0,18.0,2.0,2.0,1.0,154.79,1.0,2.0,154.79,1.519,0,3.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,22.0,1,7.0,3.0,2,2,4,0,15.0,1.0,3.0,2.0,293.85,2.0,3.0,293.85,2.442,0,2.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0,19.0,3,16.0,4.0,5,3,3,0,14.0,1.0,5.0,13.0,180.93,13.0,5.0,180.93,2.738,0,3.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,26.0,1,14.0,3.0,4,4,9,0,20.0,4.0,5.0,3.0,229.45,3.0,5.0,229.45,2.968,0,3.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,12.0,3,17.0,4.0,5,3,2,1,15.0,3.0,3.0,3.0,212.4,3.0,3.0,212.4,2.1,0,4.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,3.0,1,35.0,4.0,4,2,6,0,23.0,1.0,2.0,8.0,150.14,8.0,2.0,150.14,1.423,0,3.4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,2.0,1,10.0,4.0,4,4,2,0,18.0,1.0,2.0,8.0,201.55,8.0,2.0,201.55,1.628,1,3.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,20.0,3,10.0,3.0,4,3,5,0,15.0,2.0,5.0,10.0,299.65,10.0,5.0,299.65,3.217,0,3.1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,12.0,3,9.0,3.0,4,4,9,0,17.0,2.0,2.0,1.0,198.51,1.0,2.0,198.51,1.694,0,3.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,17.0,1,34.0,3.0,4,5,10,0,12.0,1.0,2.0,2.0,233.2,2.0,2.0,233.2,1.799,0,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3.0,1,9.0,3.0,4,2,9,0,12.0,8.0,2.0,6.0,246.69,6.0,2.0,246.69,1.815,0,4.3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0,14.0,1,21.0,3.0,5,3,3,0,15.0,5.0,5.0,10.0,321.26,10.0,5.0,321.26,3.303,0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,1.0,1,7.0,4.0,5,4,3,1,12.0,1.0,3.0,3.0,145.7,3.0,3.0,145.7,1.833,1,3.7,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,13.0,1,16.0,4.0,4,4,22,0,16.0,2.0,2.0,4.0,192.82,4.0,2.0,192.82,1.611,0,3.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,10.0,1,25.0,4.0,4,2,4,0,21.0,2.0,2.0,10.0,202.79,10.0,2.0,202.79,1.629,0,3.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,5.0,3,27.0,4.0,2,2,2,0,13.0,2.0,3.0,3.0,152.91,3.0,3.0,152.91,1.862,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,2.0,1,9.0,4.0,5,4,2,0,18.0,1.0,2.0,5.0,157.01,5.0,2.0,157.01,1.461,1,3.7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,9.0,3,18.0,3.0,4,2,3,0,12.0,1.0,2.0,3.0,174.68,3.0,2.0,174.68,1.549,0,2.9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,23.0,3,15.0,3.0,5,4,8,0,18.0,2.0,2.0,4.0,256.2,4.0,2.0,256.2,1.865,0,3.4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,8.0,1,9.0,4.0,4,3,4,0,12.0,2.0,2.0,3.0,165.33,3.0,2.0,165.33,1.511,0,3.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,3.0,1,17.0,4.0,4,4,2,0,15.0,2.0,2.0,2.0,157.91,2.0,2.0,157.91,1.498,0,3.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,16.0,1,36.0,3.0,6,2,6,0,20.0,2.0,2.0,1.0,167.72,1.0,2.0,167.72,1.571,0,3.7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0,3.0,1,15.0,4.0,5,2,3,1,14.0,1.0,2.0,3.0,175.56,3.0,2.0,175.56,1.552,0,3.7,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,12.0,2,7.0,3.0,2,3,3,0,14.0,2.0,6.0,1.0,153.44,1.0,6.0,153.44,3.114,0,2.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,5.0,1,13.0,3.0,5,3,3,1,15.0,2.0,2.0,3.0,152.03,3.0,2.0,152.03,1.458,0,3.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1,1.0,1,15.0,4.0,4,3,3,0,13.0,1.0,2.0,1.0,144.04,1.0,2.0,144.04,1.476,1,3.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,1.0,3,16.0,4.0,4,5,2,1,18.0,1.0,2.0,4.0,207.24,4.0,2.0,207.24,1.669,1,3.4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,15.0,1,19.0,3.0,4,2,5,1,12.0,2.0,2.0,1.0,172.66,1.0,2.0,172.66,1.591,0,3.1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1.0,1,22.0,4.0,4,3,3,0,13.0,3.0,3.0,3.0,151.1,3.0,3.0,151.1,1.854,1,3.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,11.0,1,32.0,3.0,5,2,9,0,14.0,1.0,2.0,4.0,182.31,4.0,2.0,182.31,1.569,0,3.2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,1.0,1,13.0,3.0,5,3,3,0,14.0,3.0,3.0,3.0,150.39,3.0,3.0,150.39,1.852,1,3.6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,8.0,3,16.0,4.0,4,3,3,0,21.0,2.0,2.0,4.0,182.14,4.0,2.0,182.14,1.569,0,3.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,9.0,2,15.0,4.0,4,3,3,0,18.0,1.0,2.0,5.0,168.23,5.0,2.0,168.23,1.506,0,3.4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
1,1.0,3,30.0,3.0,5,5,3,0,14.0,1.0,4.0,11.0,198.36,11.0,4.0,198.36,2.41,1,3.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14.0,1,16.0,3.0,4,3,11,0,18.0,1.0,2.0,14.0,259.99,14.0,2.0,259.99,1.853,0,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,6.0,3,19.0,3.0,4,5,2,1,13.0,1.0,14.0,15.0,262.58,15.0,14.0,262.58,6.663,0,2.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,16.0,3,11.0,3.0,4,5,9,0,14.0,2.0,2.0,6.0,176.55,6.0,2.0,176.55,1.535,0,3.1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,9.0,1,7.0,3.0,5,3,8,0,13.0,2.0,2.0,8.0,147.58,8.0,2.0,147.58,1.413,0,3.4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,1.0,1,31.0,3.0,4,4,10,0,23.0,2.0,2.0,3.0,160.97,3.0,2.0,160.97,1.494,1,3.1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,1.0,1,19.0,4.0,4,2,3,1,12.0,2.0,2.0,1.0,150.15,1.0,2.0,150.15,1.501,1,3.6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1.0,1,10.0,3.0,2,2,3,0,23.0,2.0,2.0,8.0,169.2,8.0,2.0,169.2,1.499,1,2.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,4.0,3,17.0,4.0,5,3,3,0,19.0,2.0,2.0,5.0,190.78,5.0,2.0,190.78,1.596,0,3.9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,14.0,1,33.0,4.0,5,2,5,1,14.0,2.0,2.0,1.0,169.22,1.0,2.0,169.22,1.577,0,3.9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,9.0,1,9.0,3.0,5,4,4,0,19.0,7.0,7.0,3.0,227.74,3.0,7.0,227.74,3.761,0,4.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,8.0,1,7.0,4.0,5,5,2,0,21.0,2.0,5.0,10.0,178.43,10.0,5.0,178.43,2.732,0,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0,9.0,1,11.0,3.0,5,2,3,0,14.0,3.0,3.0,3.0,148.76,3.0,3.0,148.76,1.845,0,3.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,7.0,3,16.0,3.0,6,3,10,0,14.0,2.0,2.0,4.0,178.46,4.0,2.0,178.46,1.554,0,3.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,6.0,3,9.0,4.0,4,5,3,0,13.0,1.0,2.0,1.0,153.27,1.0,2.0,153.27,1.513,0,3.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,30.0,1,11.0,4.0,4,5,6,0,14.0,1.0,5.0,3.0,324.43,3.0,5.0,324.43,3.348,0,3.4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,3.0,1,13.0,3.0,4,2,3,0,14.0,1.0,2.0,9.0,156.31,9.0,2.0,156.31,1.445,0,2.9,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1.0,1,16.0,3.0,4,5,3,0,26.0,1.0,2.0,1.0,150.52,1.0,2.0,150.52,1.502,1,2.9,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,19.0,1,14.0,3.0,4,3,6,1,20.0,2.0,2.0,3.0,169.77,3.0,2.0,169.77,1.529,0,3.1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,11.0,1,7.0,3.0,5,2,3,0,14.0,4.0,4.0,12.0,189.74,12.0,4.0,189.74,2.374,0,3.8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,1.0,1,10.0,3.0,5,3,3,0,13.0,1.0,2.0,3.0,155.33,3.0,2.0,155.33,1.471,1,3.2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,8.0,1,17.0,4.0,4,3,3,1,12.0,2.0,2.0,3.0,154.36,3.0,2.0,154.36,1.467,0,3.6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,27.0,1,14.0,3.0,4,3,5,0,15.0,5.0,5.0,8.0,311.06,8.0,5.0,311.06,3.266,0,3.7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,3.0,1,22.0,4.0,6,2,2,1,19.0,2.0,2.0,4.0,146.68,4.0,2.0,146.68,1.427,0,4.2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1.0,1,10.0,3.0,5,2,2,1,12.0,1.0,2.0,1.0,153.53,1.0,2.0,153.53,1.514,1,3.2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,20.0,3,9.0,4.0,4,5,10,0,15.0,13.0,16.0,10.0,295.48,10.0,16.0,295.48,7.6,0,5.8,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,18.0,1,24.0,4.0,6,3,4,0,14.0,2.0,2.0,1.0,147.9,1.0,2.0,147.9,1.492,0,4.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,7.0,2,9.0,3.0,4,3,3,0,14.0,1.0,2.0,5.0,161.0,5.0,2.0,161.0,1.477,0,2.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,5.0,1,12.0,4.0,5,5,8,0,18.0,2.0,2.0,1.0,146.07,1.0,2.0,146.07,1.484,0,3.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,4.0,3,36.0,4.0,4,5,10,0,20.0,2.0,2.0,4.0,166.15,4.0,2.0,166.15,1.505,0,3.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,14.0,3,9.0,4.0,4,4,7,0,13.0,2.0,2.0,1.0,168.27,1.0,2.0,168.27,1.573,0,3.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,24.0,1,9.0,2.0,4,5,4,0,15.0,3.0,3.0,3.0,303.56,3.0,3.0,303.56,2.464,0,2.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,2.0,1,26.0,4.0,5,5,3,0,13.0,2.0,4.0,4.0,156.96,4.0,4.0,156.96,2.268,1,3.9,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,20.0,1,22.0,3.0,4,4,7,0,15.0,2.0,2.0,4.0,315.81,4.0,2.0,315.81,2.103,0,3.1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,9.0,3,24.0,4.0,4,5,5,1,16.0,2.0,2.0,3.0,214.66,3.0,2.0,214.66,1.709,0,3.6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,1.0,1,24.0,4.0,4,4,3,0,14.0,1.0,2.0,1.0,147.1,1.0,2.0,147.1,1.488,1,3.4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,7.0,3,32.0,3.0,4,3,3,0,13.0,1.0,2.0,2.0,170.39,2.0,2.0,170.39,1.548,0,2.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,10.0,1,13.0,3.0,6,3,3,0,15.0,1.0,2.0,8.0,152.41,8.0,2.0,152.41,1.432,0,3.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
0,4.0,1,14.0,3.0,4,3,3,0,14.0,9.0,9.0,10.0,159.91,10.0,9.0,159.91,4.258,0,4.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,18.0,1,36.0,3.0,4,2,3,0,26.0,2.0,2.0,18.0,170.41,18.0,2.0,170.41,1.492,0,3.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0,1.0,3,28.0,3.0,2,2,3,0,18.0,1.0,3.0,3.0,151.78,3.0,3.0,151.78,1.857,1,2.3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
0,20.0,1,9.0,3.0,4,2,4,0,12.0,2.0,2.0,5.0,198.79,5.0,2.0,198.79,1.628,0,3.1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,16.0,2,9.0,4.0,2,5,9,0,17.0,1.0,2.0,4.0,187.72,4.0,2.0,187.72,1.591,0,2.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,31.0,3,14.0,3.0,2,2,2,1,19.0,1.0,2.0,10.0,177.2,10.0,2.0,177.2,1.527,0,2.3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,6.0,1,20.0,4.0,5,4,3,0,21.0,1.0,3.0,3.0,152.43,3.0,3.0,152.43,1.86,0,3.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,6.0,1,9.0,3.0,4,3,6,1,15.0,2.0,2.0,8.0,174.98,8.0,2.0,174.98,1.522,0,3.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,10.0,1,7.0,4.0,6,5,4,1,22.0,6.0,8.0,3.0,227.52,3.0,8.0,227.52,4.16,0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,7.0,1,16.0,3.0,4,2,2,0,14.0,2.0,5.0,11.0,152.81,11.0,5.0,152.81,2.628,0,3.1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,14.0,3,17.0,3.0,5,4,9,0,13.0,2.0,2.0,4.0,193.52,4.0,2.0,193.52,1.614,0,3.4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1.0,3,17.0,3.0,4,2,2,0,15.0,1.0,2.0,2.0,174.5,2.0,2.0,174.5,1.565,1,2.9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,4.0,1,7.0,4.0,4,4,2,1,22.0,2.0,6.0,8.0,160.79,8.0,6.0,160.79,3.065,0,3.6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,16.0,1,33.0,3.0,4,5,5,1,18.0,1.0,2.0,1.0,256.91,1.0,2.0,256.91,1.928,0,2.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,9.0,3,15.0,4.0,5,2,6,1,12.0,3.0,5.0,3.0,228.77,3.0,5.0,228.77,2.965,0,4.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.0,1,21.0,3.0,4,5,3,1,15.0,3.0,7.0,9.0,147.35,9.0,7.0,147.35,3.409,1,3.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,28.0,1,7.0,3.0,4,3,9,0,18.0,2.0,2.0,3.0,230.02,3.0,2.0,230.02,1.77,0,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,18.0,1,9.0,4.0,2,2,3,0,14.0,7.0,8.0,8.0,145.11,8.0,8.0,145.11,3.803,0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1.0,1,17.0,4.0,5,4,3,1,26.0,2.0,2.0,1.0,143.59,1.0,2.0,143.59,1.474,1,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
